Anio,Trimestre,Provincia,ADSL,Cablemodem,fibra_optica,Wireless,otras_tecnologias,accesos_hogares,banda_ancha,dial_up,velocidad_512kpbs,velocidad_1Mbps,velocidad_6Mbps,velocidad_10Mbps,velocidad_20Mbps,velocidad_30Mbps,velocidad_mas30Mbps,velocidad_otros,velocidad_bajada
2016,3,Capital Federal,448,905,37,3,11,12077,1,8.0,331.0,995.0,759.028,208.249,240.856,38.341,13.886,0.0,738.0
2016,3,Catamarca,27,248,14,1,18,2648,27,13.0,15.0,4.038,16.183,4.845,1.853,50.0,0.0,0.0,473.0
2016,3,Chaco,56,33,232,2,15,2891,89,14.0,190.0,5.227,46.821,21.193,13.746,2.022,217.0,0.0,672.0
2016,3,Chubut,44,935,916,13,5,3618,62,2.0,466.0,5.19,74.375,674.0,0.0,0.0,0.0,0.0,334.0
2016,3,Córdoba,348,285,3,6,395,5824,642,133.0,48.0,41.329,415.075,75.988,99.225,11.691,1.322,0.0,607.0
2016,3,Corrientes,56,31,217,1,22,3107,88,12.0,15.0,7.425,49.471,19.956,10.006,1.263,210.0,0.0,596.0
2016,3,Entre Ríos,113,62,206,6,64,4544,181,57.0,1.768,10.657,110.844,38.665,17.737,1.307,248.0,0.0,559.0
2016,3,Formosa,22,6,9,0,2,1864,28,0.0,1.723,4.277,15.581,3.964,3.658,648.0,10.0,0.0,542.0
2016,3,Jujuy,34,8,22,0,30,2261,43,1.0,286.0,6.878,27.425,5.943,1.978,31.0,0.0,0.0,422.0
2016,3,La Pampa,13,46,5,6,515,6173,70,461.0,374.0,10.187,55.792,15.0,224.0,114.0,11.0,0.0,314.0
2016,3,La Rioja,17,0,15,2,22,1707,17,18.0,9.0,2.349,9.686,3.316,1.562,11.0,2.0,0.0,508.0
2016,3,Mendoza,153,13,3,28,2,3209,169,1.0,37.0,10.0,178.186,73.0,48.0,5.0,17.0,0.0,351.0
2016,3,Misiones,60,38,79,5,7,2991,98,0.0,1.01,6.03,48.871,23.394,17.043,1.559,91.0,0.0,674.0
2016,3,Neuquén,52,45,1,12,3,6021,110,2.0,1.531,1.527,87.404,680.0,12.541,2.118,225.0,0.0,529.0
2016,3,Río Negro,67,28,942,3,1,4639,100,1.0,1.007,6.026,90.689,207.0,5.953,790.0,99.0,0.0,416.0
2016,3,Salta,81,26,90,157,565,3296,108,1.0,1.107,6.922,71.214,20.229,8.099,197.0,50.0,0.0,505.0
2016,3,San Juan,49,451,770,1,903,2732,51,620.0,8.0,245.0,58.577,0.0,0.0,0.0,2.0,0.0,349.0
2016,3,San Luis,11,1,354,23,371,963,13,315.0,7.0,4.0,14.077,0.0,0.0,1.0,2.0,0.0,350.0
2016,3,Santa Cruz,16,3,817,5,2,2684,26,371.0,189.0,22.0,31.904,221.0,52.0,9.0,0.0,0.0,354.0
2016,3,Santa Fe,335,223,3,5,1,5267,567,386.0,3.958,49.501,360.606,72.657,69.864,10.21,1.308,0.0,568.0
2016,3,Santiago Del Estero,32,4,19,3,8,1533,36,2.0,26.0,5.097,22.747,6.216,2.497,9.0,0.0,0.0,467.0
2016,3,Tierra Del Fuego,23,6,665,1,2,6894,31,619.0,16.0,285.0,35.08,0.0,0.0,0.0,0.0,0.0,348.0
2016,3,Tucumán,147,4,116,53,41,3790,151,37.0,127.0,12.247,87.97,36.518,13.15,1.288,4.0,0.0,554.0
2016,2,Buenos Aires,2,1,113,21,26,5934,3,13.0,10.786,133.385,2250.898,335.296,334.723,31.494,11.933,0.0,542.0
2016,2,Capital Federal,451,892,37,2,13,12004,1,10.0,4.352,1.736,859.039,146.091,213.01,19.597,13.477,0.0,658.0
2016,2,Catamarca,26,245,14,1,34,2607,27,13.0,15.0,5.736,14.742,4.567,1.496,47.0,1.0,0.0,436.0
2016,2,Chaco,56,32,221,52,41,2859,88,16.0,197.0,8.063,45.823,20.346,12.09,1.571,201.0,0.0,630.0
2016,2,Chubut,44,867,916,13,5,3612,62,2.0,572.0,5.421,73.078,775.0,0.0,0.0,0.0,0.0,334.0
2016,2,Córdoba,349,278,2,6,1,5755,635,234.0,258.0,57.05,437.547,71.98,82.618,8.355,1.242,0.0,552.0
2016,2,Corrientes,56,30,203,1,43,3058,87,24.0,41.0,10.018,47.916,19.2,8.851,803.0,191.0,0.0,560.0
2016,2,Entre Ríos,113,59,169,6,193,4474,178,179.0,4.734,16.368,115.0,36.917,15.522,849.0,205.0,0.0,513.0
2016,2,Formosa,22,6,6,1,14,1937,29,1.0,1.675,5.401,14.37,3.569,3.218,593.0,10.0,0.0,510.0
2016,2,Jujuy,34,7,22,0,35,2189,41,2.0,2.561,8.292,25.301,5.589,1.75,3.0,0.0,0.0,384.0
2016,2,La Pampa,13,45,5,6,547,6044,68,485.0,429.0,10.616,63.928,15.0,119.0,96.0,11.0,0.0,315.0
2016,2,La Rioja,17,0,15,2,28,1688,17,18.0,10.0,3.151,9.043,3.19,1.344,3.0,5.0,0.0,477.0
2016,2,Mendoza,153,13,3,29,2,3213,169,2.0,437.0,30.0,176.922,61.0,44.0,5.0,20.0,0.0,350.0
2016,2,Misiones,60,36,77,5,15,2924,96,7.0,1.973,7.899,49.586,21.385,14.82,1.073,96.0,0.0,623.0
2016,2,Neuquén,52,42,1,12,3,5910,108,2.0,1.916,1.691,88.854,583.0,10.241,1.285,208.0,0.0,487.0
2016,2,Río Negro,67,28,939,3,1,4624,100,1.0,1.189,6.107,92.158,194.0,4.877,520.0,86.0,0.0,398.0
2016,2,Salta,79,25,85,151,539,3208,105,3.0,2.16,10.123,70.875,18.759,7.129,140.0,49.0,0.0,475.0
2016,2,San Juan,49,451,770,1,908,2734,51,621.0,10.0,273.0,57.589,0.0,0.0,0.0,4.0,0.0,349.0
2016,2,San Luis,11,1,354,30,377,960,13,317.0,12.0,4.0,13.931,0.0,0.0,1.0,2.0,0.0,350.0
2016,2,Santa Cruz,15,3,396,5,3,2673,26,356.0,244.0,26.0,31.995,142.0,20.0,0.0,0.0,0.0,350.0
2016,2,Santa Fe,336,219,3,5,1,5244,564,607.0,9.486,67.325,374.96,68.505,60.469,6.509,1.277,0.0,514.0
2016,2,Santiago Del Estero,32,4,19,911,30,1589,37,3.0,704.0,6.705,22.208,5.943,2.108,1.0,0.0,0.0,431.0
2016,2,Tierra Del Fuego,23,6,665,1,2,6772,31,619.0,16.0,286.0,38.773,0.0,0.0,0.0,0.0,0.0,348.0
2016,2,Tucumán,145,3,116,58,49,3724,149,41.0,231.0,18.515,83.945,33.891,11.31,1.032,2.0,0.0,520.0
2016,1,Buenos Aires,2,1,111,21,26,5734,3,13.0,7.351,97.88,2214.76,289.929,247.372,8.315,9.529,0.0,499.0
2016,1,Capital Federal,454,832,36,2,13,11516,1,10.0,2.31,43.686,869.048,178.665,192.644,6.577,10.838,0.0,605.0
2016,1,Catamarca,26,243,15,1,34,2591,26,13.0,15.0,6.102,14.653,4.241,1.334,42.0,1.0,0.0,420.0
2016,1,Chaco,56,30,211,52,41,2808,87,16.0,194.0,8.755,46.304,19.388,10.587,1.238,184.0,0.0,599.0
2016,1,Chubut,44,834,916,13,5,3609,62,2.0,94.0,5.095,72.396,1.066,0.0,0.0,0.0,0.0,338.0
2016,1,Córdoba,351,252,674,6,386,5528,610,234.0,148.0,59.484,414.452,65.763,66.455,4.143,1.039,0.0,516.0
2016,1,Corrientes,55,28,192,1,45,3008,86,26.0,29.0,10.69,47.833,18.375,7.911,526.0,170.0,0.0,537.0
2016,1,Entre Ríos,113,55,146,6,193,4385,175,179.0,2.864,17.749,104.137,35.104,14.057,457.0,165.0,0.0,508.0
2016,1,Formosa,22,5,5,1,14,1904,28,1.0,1.738,5.731,14.163,3.229,2.906,544.0,5.0,0.0,487.0
2016,1,Jujuy,33,7,22,0,35,2141,40,2.0,2.543,8.558,22.383,5.188,1.623,0.0,0.0,0.0,377.0
2016,1,La Pampa,13,42,5,6,549,5784,65,487.0,426.0,11.065,52.117,15.0,78.0,71.0,11.0,0.0,305.0
2016,1,La Rioja,17,0,16,2,28,1683,17,18.0,10.0,3.382,9.06,2.98,1.254,2.0,3.0,0.0,462.0
2016,1,Mendoza,153,13,3,34,2,3212,169,2.0,235.0,21.0,175.376,47.0,43.0,5.0,17.0,0.0,350.0
2016,1,Misiones,60,33,70,5,15,2837,93,7.0,959.0,8.502,50.061,19.195,13.363,779.0,68.0,0.0,600.0
2016,1,Neuquén,52,36,1,13,3,5575,102,2.0,1.72,1.737,86.31,479.0,7.893,143.0,171.0,0.0,442.0
2016,1,Río Negro,67,27,937,3,1,4584,99,1.0,1.171,6.105,90.038,203.0,4.246,77.0,81.0,0.0,383.0
2016,1,Salta,79,23,73,132,507,3132,102,3.0,1.119,10.765,65.646,17.748,6.643,119.0,31.0,0.0,474.0
2016,1,San Juan,49,451,770,1,908,2733,51,621.0,9.0,309.0,56.447,0.0,0.0,0.0,2.0,0.0,349.0
2016,1,San Luis,11,1,354,27,377,959,13,317.0,8.0,4.0,13.645,0.0,0.0,1.0,2.0,0.0,350.0
2016,1,Santa Cruz,16,3,396,5,2,2687,26,356.0,168.0,29.0,32.188,8.0,0.0,0.0,0.0,0.0,348.0
2016,1,Santa Fe,338,205,3,5,1,5128,551,618.0,6.492,71.565,353.525,64.117,51.293,3.754,1.063,0.0,490.0
2016,1,Santiago Del Estero,33,4,19,911,30,1621,38,3.0,703.0,7.219,22.805,5.769,1.898,0.0,0.0,0.0,417.0
2016,1,Tierra Del Fuego,23,5,665,1,2,6583,30,619.0,16.0,285.0,33.003,0.0,0.0,0.0,0.0,0.0,348.0
2016,1,Tucumán,144,2,116,74,49,3672,147,41.0,106.0,20.092,84.008,31.49,10.046,871.0,0.0,0.0,500.0
2015,4,Buenos Aires,2,1,103,20,26,5829,3,13.0,7.985,100.303,2253.197,274.56,240.188,3.835,8.18,0.0,488.0
2015,4,Capital Federal,455,880,20,2,13,11813,1,10.0,2.417,46.568,916.813,172.029,198.635,3.087,10.899,0.0,593.0
2015,4,Catamarca,26,242,15,1,34,2624,26,13.0,15.0,6.513,14.484,4.106,1.313,39.0,1.0,0.0,412.0
2015,4,Chaco,57,29,186,52,41,2835,87,16.0,194.0,9.593,46.771,18.608,10.092,1.136,159.0,0.0,583.0
2015,4,Chubut,44,811,916,14,5,3689,62,2.0,625.0,5.774,71.881,168.0,0.0,0.0,0.0,0.0,328.0
2015,4,Córdoba,354,266,480,6,385,5736,626,235.0,148.0,63.746,427.471,62.989,67.151,3.336,1.088,0.0,507.0
2015,4,Corrientes,56,28,177,1,45,3034,85,26.0,29.0,11.248,48.104,17.877,7.569,456.0,150.0,0.0,526.0
2015,4,Entre Ríos,114,53,122,6,194,4411,174,180.0,2.865,18.883,104.224,33.989,13.668,399.0,163.0,0.0,501.0
2015,4,Formosa,22,5,4,1,14,1907,28,1.0,1.791,6.081,14.279,2.704,2.713,519.0,4.0,0.0,466.0
2015,4,Jujuy,33,7,22,0,35,2147,40,2.0,2.551,8.876,21.867,5.044,1.587,0.0,0.0,0.0,372.0
2015,4,La Pampa,13,43,4,6,374,5876,66,312.0,592.0,12.951,48.798,16.0,63.0,49.0,10.0,0.0,294.0
2015,4,La Rioja,17,0,16,2,28,1732,17,18.0,10.0,3.638,9.127,2.937,1.215,2.0,3.0,0.0,452.0
2015,4,Mendoza,153,13,3,38,2,3249,169,2.0,241.0,23.0,174.719,38.0,41.0,5.0,13.0,0.0,350.0
2015,4,Misiones,60,33,48,5,15,2869,93,7.0,959.0,9.169,51.029,17.281,13.69,675.0,52.0,0.0,590.0
2015,4,Neuquén,52,39,1,13,3,5829,105,2.0,1.727,2.061,89.678,455.0,7.934,9.0,175.0,0.0,436.0
2015,4,Río Negro,67,27,915,3,1,4644,99,1.0,3.282,4.473,89.062,201.0,4.024,5.0,75.0,0.0,377.0
2015,4,Salta,79,22,47,129,554,3159,102,3.0,1.122,11.387,65.677,17.139,6.507,99.0,5.0,0.0,467.0
2015,4,San Juan,49,451,770,1,908,2766,51,621.0,9.0,386.0,55.761,0.0,0.0,0.0,2.0,0.0,348.0
2015,4,San Luis,11,1,354,30,377,971,13,317.0,8.0,4.0,13.473,0.0,0.0,1.0,2.0,0.0,350.0
2015,4,Santa Cruz,16,3,396,5,2,2774,26,356.0,188.0,26.0,32.338,3.0,0.0,0.0,0.0,0.0,348.0
2015,4,Santa Fe,340,213,3,5,1,5261,561,627.0,6.659,75.77,361.264,60.985,51.258,3.079,1.189,0.0,481.0
2015,4,Santiago Del Estero,34,4,19,1,30,1700,39,3.0,703.0,7.836,23.074,5.669,1.856,0.0,0.0,0.0,409.0
2015,4,Tierra Del Fuego,23,4,665,1,2,6646,29,619.0,16.0,285.0,32.662,0.0,0.0,0.0,0.0,0.0,347.0
2015,4,Tucumán,144,2,116,88,50,3706,146,42.0,107.0,21.8,83.887,29.942,9.507,837.0,0.0,0.0,488.0
2015,3,Buenos Aires,2,1,114,20,26,5769,3,13.0,8.361,107.351,2266.948,262.564,200.491,2.642,7.72,0.0,470.0
2015,3,Capital Federal,455,871,31,2,13,11829,1,10.0,2.448,49.34,942.525,159.618,175.594,2.028,10.022,0.0,566.0
2015,3,Catamarca,26,242,15,1,34,2586,26,13.0,15.0,6.871,14.206,4.143,812.0,43.0,1.0,0.0,388.0
2015,3,Chaco,56,29,186,52,41,2796,85,16.0,240.0,10.353,47.131,19.016,7.498,979.0,157.0,0.0,547.0
2015,3,Chubut,44,792,916,13,5,3681,62,2.0,641.0,5.886,71.668,167.0,0.0,0.0,0.0,0.0,328.0
2015,3,Córdoba,352,264,1,5,389,5708,623,237.0,150.0,68.765,429.787,61.109,59.372,2.582,1.048,0.0,487.0
2015,3,Corrientes,56,28,176,1,47,3017,85,28.0,33.0,11.921,48.127,18.168,6.111,453.0,146.0,0.0,506.0
2015,3,Entre Ríos,114,52,122,6,197,4368,172,182.0,2.863,20.385,103.99,34.788,9.924,384.0,153.0,0.0,477.0
2015,3,Formosa,22,5,2,899,14,1884,28,1.0,1.862,6.521,14.354,2.791,1.842,379.0,2.0,0.0,417.0
2015,3,Jujuy,33,7,22,0,35,2127,40,2.0,2.549,9.278,21.588,5.169,966.0,0.0,0.0,0.0,353.0
2015,3,La Pampa,13,42,4,6,557,5796,65,495.0,613.0,13.087,47.66,9.0,55.0,39.0,10.0,0.0,291.0
2015,3,La Rioja,17,0,16,2,28,1715,17,18.0,10.0,3.84,9.102,2.984,832.0,0.0,3.0,0.0,425.0
2015,3,Mendoza,153,13,3,42,2,3249,169,2.0,256.0,25.0,173.43,45.0,18.0,5.0,13.0,0.0,350.0
2015,3,Misiones,60,32,46,5,15,2831,92,7.0,958.0,9.809,51.234,17.367,11.654,559.0,43.0,0.0,563.0
2015,3,Neuquén,47,37,1,13,3,5460,98,2.0,1.733,2.124,85.044,210.0,6.599,2.0,155.0,0.0,423.0
2015,3,Río Negro,67,27,917,3,1,4639,99,1.0,3.372,4.457,88.691,99.0,3.826,1.0,62.0,0.0,374.0
2015,3,Salta,78,22,47,129,645,3118,101,3.0,1.126,12.223,65.405,17.451,4.318,61.0,5.0,0.0,442.0
2015,3,San Juan,49,451,770,1,908,2767,51,621.0,9.0,391.0,54.963,0.0,0.0,0.0,2.0,0.0,348.0
2015,3,San Luis,11,1,354,31,377,971,13,317.0,9.0,4.0,13.286,0.0,0.0,1.0,2.0,0.0,350.0
2015,3,Santa Cruz,16,3,396,5,2,2761,26,359.0,190.0,25.0,32.266,2.0,0.0,0.0,0.0,0.0,348.0
2015,3,Santa Fe,337,210,4,4,1,5215,556,641.0,6.767,80.817,363.177,59.531,42.021,2.32,1.133,0.0,456.0
2015,3,Santiago Del Estero,34,4,19,1,30,1712,39,3.0,703.0,8.332,23.158,5.956,1.249,0.0,0.0,0.0,391.0
2015,3,Tierra Del Fuego,23,8,665,1,2,7486,33,619.0,15.0,285.0,36.408,2.0,0.0,0.0,0.0,0.0,348.0
2015,3,Tucumán,143,1,116,88,50,3661,144,42.0,107.0,23.687,83.654,29.998,6.232,623.0,0.0,0.0,457.0
2015,2,Buenos Aires,2,1,116,19,26,5680,3,13.0,8.714,137.189,2299.705,243.503,159.922,2.01,6.712,0.0,446.0
2015,2,Capital Federal,453,858,20,2,13,11607,1,10.0,2.493,51.799,990.112,148.569,142.976,1.482,9.258,0.0,531.0
2015,2,Catamarca,25,242,15,1,34,2545,26,13.0,15.0,7.253,14.003,3.776,593.0,37.0,1.0,0.0,368.0
2015,2,Chaco,56,28,179,52,41,2746,84,16.0,288.0,11.058,47.551,17.675,6.337,788.0,149.0,0.0,519.0
2015,2,Chubut,44,762,916,13,5,3658,62,2.0,656.0,6.032,55.791,168.0,0.0,0.0,0.0,0.0,322.0
2015,2,Córdoba,348,256,435,5,386,5587,610,236.0,156.0,72.695,434.717,54.993,46.415,1.956,903.0,0.0,456.0
2015,2,Corrientes,55,27,157,1,47,2958,83,28.0,34.0,12.542,48.015,17.184,5.039,379.0,126.0,0.0,485.0
2015,2,Entre Ríos,113,50,119,6,197,4293,169,183.0,2.864,21.986,104.043,32.293,7.867,354.0,136.0,0.0,455.0
2015,2,Formosa,21,5,2,737,50,1836,27,37.0,1.881,6.907,14.247,2.436,1.324,257.0,1.0,0.0,376.0
2015,2,Jujuy,32,5,22,0,35,2029,38,2.0,2.479,9.474,20.248,4.792,730.0,0.0,0.0,0.0,341.0
2015,2,La Pampa,13,41,4,6,562,5671,64,500.0,5.737,8.182,46.235,27.0,24.0,25.0,10.0,0.0,286.0
2015,2,La Rioja,16,0,16,2,28,1688,16,18.0,10.0,4.082,9.093,2.68,641.0,0.0,3.0,0.0,400.0
2015,2,Mendoza,153,13,3,38,2,3249,169,2.0,268.0,26.0,170.451,42.0,16.0,5.0,13.0,0.0,350.0
2015,2,Misiones,59,29,37,5,15,2735,89,7.0,958.0,10.36,51.671,15.022,10.072,408.0,33.0,0.0,533.0
2015,2,Neuquén,47,34,1,13,3,5312,96,2.0,1.755,2.348,82.727,214.0,5.168,2.0,110.0,0.0,406.0
2015,2,Río Negro,67,26,916,3,1,4598,98,1.0,3.413,4.525,87.362,97.0,3.24,1.0,51.0,0.0,367.0
2015,2,Salta,77,20,47,129,580,3046,98,3.0,1.123,13.02,64.737,16.241,3.114,29.0,5.0,0.0,422.0
2015,2,San Juan,49,451,770,1,908,2764,51,621.0,8.0,410.0,51.568,0.0,0.0,0.0,2.0,0.0,348.0
2015,2,San Luis,11,1,354,33,377,971,13,317.0,9.0,4.0,13.204,0.0,0.0,1.0,2.0,0.0,350.0
2015,2,Santa Cruz,15,3,396,5,2,2707,25,379.0,210.0,25.0,25.519,2.0,0.0,0.0,0.0,0.0,347.0
2015,2,Santa Fe,333,205,3,4,1,5118,546,649.0,6.827,86.016,364.441,53.205,33.894,1.856,1.014,0.0,430.0
2015,2,Santiago Del Estero,34,4,19,1,30,1711,39,3.0,703.0,8.779,23.456,5.553,888.0,0.0,0.0,0.0,373.0
2015,2,Tierra Del Fuego,23,8,665,1,2,7451,33,619.0,15.0,285.0,36.073,2.0,0.0,0.0,0.0,0.0,348.0
2015,2,Tucumán,140,479,116,88,50,3569,141,42.0,107.0,25.178,83.462,26.966,4.502,455.0,0.0,0.0,431.0
2015,1,Buenos Aires,2,1,134,19,29,5637,3,15.0,8.882,123.589,2267.852,220.07,126.958,1.561,5.7,0.0,432.0
2015,1,Capital Federal,455,842,19,2,15,11490,1,12.0,2.545,59.084,1013.51,134.151,114.569,1.195,8.401,0.0,500.0
2015,1,Catamarca,25,241,16,1,41,2511,25,20.0,13.0,7.634,13.754,3.202,517.0,9.0,1.0,0.0,348.0
2015,1,Chaco,55,26,164,27,56,2665,81,31.0,26.0,12.053,47.425,15.883,5.346,489.0,135.0,0.0,490.0
2015,1,Chubut,46,717,906,13,5,3761,63,2.0,651.0,6.176,57.333,102.0,0.0,0.0,0.0,0.0,321.0
2015,1,Córdoba,344,248,415,5,450,5470,597,294.0,157.0,78.427,432.802,46.574,37.443,1.615,815.0,0.0,430.0
2015,1,Corrientes,55,25,129,1,62,2895,81,43.0,36.0,13.295,47.842,15.554,4.424,235.0,98.0,0.0,463.0
2015,1,Entre Ríos,112,47,108,6,245,4207,166,231.0,2.867,23.951,104.168,28.113,6.926,274.0,119.0,0.0,435.0
2015,1,Formosa,21,5,1,670,56,1812,27,43.0,1.891,7.336,14.413,2.024,878.0,157.0,1.0,0.0,338.0
2015,1,Jujuy,32,5,22,0,36,1969,37,3.0,2.458,9.754,19.858,3.939,603.0,0.0,0.0,0.0,324.0
2015,1,La Pampa,13,40,3,6,604,5551,62,542.0,6.059,8.054,45.038,26.0,10.0,13.0,10.0,0.0,283.0
2015,1,La Rioja,16,0,16,2,33,1670,16,23.0,11.0,4.201,9.379,2.207,533.0,0.0,3.0,0.0,378.0
2015,1,Mendoza,152,13,3,29,2,3237,168,2.0,287.0,24.0,169.763,38.0,16.0,6.0,11.0,0.0,350.0
2015,1,Misiones,58,27,30,5,13,2631,85,7.0,958.0,11.136,51.906,12.387,8.543,194.0,26.0,0.0,497.0
2015,1,Neuquén,48,32,1,12,3,5195,93,2.0,1.895,2.577,80.787,170.0,4.067,2.0,76.0,0.0,391.0
2015,1,Río Negro,66,25,907,3,1,4533,96,1.0,3.371,4.913,86.173,94.0,2.632,2.0,42.0,0.0,359.0
2015,1,Salta,76,20,47,129,574,3001,97,18.0,1.123,14.151,64.992,13.955,2.569,15.0,5.0,0.0,402.0
2015,1,San Juan,48,451,755,1,1,2755,51,702.0,8.0,445.0,51.346,0.0,0.0,0.0,2.0,0.0,348.0
2015,1,San Luis,11,1,351,30,412,972,13,354.0,10.0,8.0,12.72,0.0,1.0,0.0,2.0,0.0,350.0
2015,1,Santa Cruz,16,3,392,5,3,2799,26,424.0,205.0,27.0,26.048,2.0,0.0,0.0,0.0,0.0,347.0
2015,1,Santa Fe,329,199,3,4,2,5024,536,797.0,6.883,93.096,360.964,45.27,27.597,1.542,900.0,0.0,406.0
2015,1,Santiago Del Estero,34,4,19,1,35,1706,39,8.0,701.0,9.236,23.136,4.796,748.0,0.0,0.0,0.0,357.0
2015,1,Tierra Del Fuego,22,8,657,1,3,7423,33,730.0,14.0,609.0,36.319,2.0,0.0,0.0,0.0,0.0,345.0
2015,1,Tucumán,138,115,116,88,100,3508,138,92.0,107.0,27.143,83.895,23.061,3.722,334.0,0.0,0.0,407.0
2014,4,Buenos Aires,2,1,121,18,32,5609,3,15.0,8.226,132.937,2250.445,203.62,104.322,997.0,5.406,0.0,420.0
2014,4,Capital Federal,456,840,17,2,15,11490,1,12.0,2.698,62.896,1038.269,123.451,95.772,890.0,7.997,0.0,478.0
2014,4,Catamarca,25,241,16,0,44,2551,25,21.0,21.0,8.047,14.093,2.91,421.0,0.0,1.0,0.0,334.0
2014,4,Chaco,55,11,31,0,62,2187,66,37.0,483.0,12.837,42.106,7.908,2.6,124.0,2.0,0.0,398.0
2014,4,Chubut,49,697,891,12,6,4025,67,2.0,1.858,6.218,60.392,70.0,0.0,0.0,0.0,0.0,317.0
2014,4,Córdoba,345,240,419,4,486,5470,590,319.0,1.903,85.362,427.844,41.947,30.858,1.177,782.0,0.0,409.0
2014,4,Corrientes,55,10,40,1,75,2356,66,54.0,40.0,13.86,42.182,7.513,2.106,0.0,9.0,0.0,381.0
2014,4,Entre Ríos,112,23,57,5,260,3603,141,246.0,2.311,27.801,88.649,18.318,3.584,1.0,66.0,0.0,380.0
2014,4,Formosa,21,5,1,0,65,1796,26,51.0,1.947,7.83,14.058,1.852,473.0,47.0,1.0,0.0,302.0
2014,4,Jujuy,31,5,22,37,11,1960,36,3.0,1.88,10.427,19.74,3.443,465.0,0.0,0.0,0.0,313.0
2014,4,La Pampa,16,34,514,6,648,5127,57,567.0,6.266,6.879,36.52,26.0,5.0,4.0,10.0,0.0,275.0
2014,4,La Rioja,16,0,17,0,33,1701,16,23.0,9.0,4.333,9.728,1.943,386.0,0.0,3.0,0.0,358.0
2014,4,Mendoza,152,13,3,31,2,3264,168,2.0,303.0,19.0,169.222,36.0,14.0,5.0,12.0,0.0,350.0
2014,4,Misiones,58,19,16,150,15,2416,77,7.0,547.0,11.84,53.093,8.731,2.952,54.0,12.0,0.0,403.0
2014,4,Neuquén,48,32,1,12,3,5255,93,2.0,1.731,2.744,80.938,126.0,3.621,2.0,66.0,0.0,385.0
2014,4,Río Negro,66,24,901,4,2,4548,95,1.0,3.64,4.723,85.094,94.0,2.319,4.0,30.0,0.0,354.0
2014,4,Salta,76,17,48,6,578,2953,94,26.0,54.0,16.214,63.221,12.552,1.922,0.0,4.0,0.0,386.0
2014,4,San Juan,49,451,740,1,1,2804,51,729.0,11.0,478.0,51.628,0.0,0.0,0.0,2.0,0.0,348.0
2014,4,San Luis,11,926,355,24,423,979,13,359.0,9.0,0.0,13.135,0.0,0.0,1.0,2.0,0.0,350.0
2014,4,Santa Cruz,18,448,388,4,3,2780,25,436.0,156.0,1.4,24.145,1.0,1.0,0.0,0.0,0.0,333.0
2014,4,Santa Fe,335,183,3,6,2,5000,528,938.0,8.707,99.962,359.293,36.718,21.098,869.0,824.0,0.0,378.0
2014,4,Santiago Del Estero,34,4,19,920,37,1727,39,9.0,1.246,8.913,24.181,4.359,602.0,0.0,0.0,0.0,346.0
2014,4,Tierra Del Fuego,22,4,655,1,3,6614,28,741.0,12.0,283.0,31.489,2.0,0.0,0.0,0.0,0.0,347.0
2014,4,Tucumán,137,97,116,13,105,3532,137,95.0,17.0,28.746,85.091,20.631,2.733,196.0,0.0,0.0,386.0
2014,3,Buenos Aires,2,1,124,20,32,5675,3,14.0,7.355,128.187,2281.524,156.693,68.947,243.0,4.232,0.0,397.0
2014,3,Capital Federal,450,833,18,2,14,11380,1,11.0,840.0,78.016,1060.145,102.17,70.907,95.0,6.626,0.0,444.0
2014,3,Catamarca,24,244,15,0,47,2471,25,21.0,19.0,8.845,13.79,1.915,111.0,0.0,0.0,0.0,292.0
2014,3,Chaco,53,10,29,1,59,2111,64,36.0,398.0,14.731,41.934,5.428,1.274,5.0,0.0,0.0,346.0
2014,3,Chubut,49,668,882,12,7,4060,67,2.0,2.013,6.281,60.771,34.0,0.0,0.0,0.0,0.0,317.0
2014,3,Córdoba,340,240,444,4,377,5423,585,200.0,660.0,98.992,435.692,28.992,18.888,84.0,664.0,0.0,366.0
2014,3,Corrientes,53,9,31,1,65,2279,64,33.0,21.0,15.448,41.717,5.181,1.172,0.0,0.0,0.0,341.0
2014,3,Entre Ríos,109,22,48,5,135,3498,137,115.0,1.709,29.71,91.45,12.569,1.31,0.0,48.0,0.0,340.0
2014,3,Formosa,21,5,0,0,80,1777,26,64.0,2.001,8.323,14.202,1.324,85.0,0.0,0.0,0.0,266.0
2014,3,Jujuy,30,4,22,37,13,1837,34,2.0,127.0,10.979,20.216,2.305,82.0,0.0,0.0,0.0,293.0
2014,3,La Pampa,16,34,538,11,677,5578,62,564.0,6.458,6.645,41.009,24.0,5.0,4.0,10.0,0.0,282.0
2014,3,La Rioja,16,0,14,1,37,1651,16,23.0,10.0,4.785,9.72,1.337,61.0,0.0,0.0,0.0,310.0
2014,3,Mendoza,150,13,3,40,2,3231,166,2.0,35.0,0.0,167.763,31.0,12.0,13.0,1.0,0.0,350.0
2014,3,Misiones,57,18,4,3,14,2357,75,0.0,640.0,13.637,53.51,5.928,1.606,0.0,1.0,0.0,358.0
2014,3,Neuquén,54,31,1,13,3,5640,100,2.0,1.522,3.099,80.09,107.0,2.865,10.0,27.0,0.0,374.0
2014,3,Río Negro,65,27,888,4,2,4620,97,1.0,3.64,5.189,86.868,87.0,1.944,8.0,9.0,0.0,348.0
2014,3,Salta,74,18,43,109,580,2922,93,25.0,732.0,17.481,66.026,8.314,388.0,0.0,0.0,0.0,341.0
